timestamp,tweet_text,username,all_hashtags,followers_count 
2020-12-06 00:26:00,Variational Autoencoder Demystified With PyTorch Implementation. #machinelearning #ml #artificialintelligence #ai #dormosheio #deeplearning #datascience https://t.co/lk8dE15EyW,MLTrendss,"['machinelearning', 'ml', 'artificialintelligence', 'ai', 'dormosheio', 'deeplearning', 'datascience']",54
2020-12-06 00:25:55,"lost the last 4 days to artbreeder (dot) com. progress on my Homunculus, Vampiress and Lycanthrope GANs  being able to generate public domain portraits like these with one click (each column is a single output) is insanely addictive.  #gothic #horror #AI https://t.co/bxb2wspqJ7",BeachBoogeyman,"['gothic', 'horror', 'AI']",143
2020-12-06 00:25:49,The AI 100 is CB Insights' annual ranking of the 100 most promising #AI startups in the world.  #Artificial_intelligence  https://t.co/ZxyeEnE2HV,NoraAlHagbani,"['AI', 'Artificial_intelligence']",635
2020-12-06 00:25:44,OH NOW YOU BEHAVE #Finance and you better TOTALLY revamp that warped and biased #AI #fintech https://t.co/z1Ww6hkT3P,MetroPulseUSA,"['Finance', 'AI', 'fintech']",2562
2020-12-06 00:25:38,"Sorry, I haven't posted anything new in a while hopefully this can somewhat make up for it lol, I'll try to post more often. #doodle #drawing #digitaldrawing #originalcharacters #digitalart #anime #robots #androids #digitalartwork https://t.co/FSXj7zaYa1",AaronSoulQ1,"['doodle', 'drawing', 'digitaldrawing', 'originalcharacters', 'digitalart', 'anime', 'robots', 'androids', 'digitalartwork']",101
2020-12-06 00:25:33,"My daughters are #digitalnatives, and they probably will grow as what I call ""Autonomous Native Passengers"" in a new kind of #Mobility, ruled by #AutonomousVehicles... but will they need a driver's license in 2038?  https://t.co/atG8M42tla",Liberoliber,"['digitalnatives', 'Mobility', 'AutonomousVehicles']",978
2020-12-06 00:25:14,Whether your business should use #AI depends on the specific needs of your org; but there are similar themes for how everyone should arrive at their answer. https://t.co/fJBvIVFwEo #automation https://t.co/LALxm157JQ,IssquaredInc,"['AI', 'automation']",155
2020-12-06 00:24:04,Check out this #technology campaign! 'HealthGURU' https://t.co/QlEP1580BA #HealthGURU,CrowdCBoost,"['technology', 'HealthGURU']",6612
2020-12-06 00:24:03,A Beginner’s Guide To Axios (2021): https://t.co/dq4mshVZBT #Programming #JavaScript #Technology #SoftwareDevelopment #SoftwareEngineering,JS_PlainEnglish,"['Programming', 'JavaScript', 'Technology', 'SoftwareDevelopment', 'SoftwareEngineering']",1289
2020-12-06 00:23:39,Nanomedicine and the COVID-19 vaccines | Nature Nanotechnology #NanoVaccine #AI #TheGreatReset #WakeUpAmerica #CovidVaccines  https://t.co/mjk4jkKGMt,GEMINiTwin2wist,"['NanoVaccine', 'AI', 'TheGreatReset', 'WakeUpAmerica', 'CovidVaccines']",259
2020-12-06 00:23:11,[Job] Postdoctoral Researcher College of Science and Engineering | Company: NUI Galway | Location: Galway G  Ireland | #Galway #Marine #Engineering #Jobs | More info at  https://t.co/1J7MnYn4ix,EngineersDay,"['Galway', 'Marine', 'Engineering', 'Jobs']",16143
2020-12-06 00:23:09,[Job] Marine Technical Co-Ordinator | Company: P&amp;O Maritime Logistics | Location: Galway G  Ireland | #Galway #Marine #Engineering #Jobs | More info at  https://t.co/TFsmFjnvhk,EngineersDay,"['Galway', 'Marine', 'Engineering', 'Jobs']",16143
2020-12-06 00:23:03,"AI, machine learning to play key role in fight against Covid-19, say experts - Hindustan Times #AI #DigitalTransformation  CC:@Paula_Piccard https://t.co/cKtfJdJrBC",digital_trans4m,"['AI', 'DigitalTransformation']",4172
2020-12-06 00:23:02,[Job] Civil Engineer (1-3 years) | Company: GPC | Location: Galway G  Ireland | #Galway #Marine #Engineering #Jobs | More info at  https://t.co/JZ6gNKmLle,EngineersDay,"['Galway', 'Marine', 'Engineering', 'Jobs']",16143
2020-12-06 00:23:02,#Save a little #money on your #performancecarparts https://t.co/wmmQl9YLDh  #Racing https://t.co/WAcZbAVU3C,frugalmaniac,"['Save', 'money', 'performancecarparts', 'Racing']",26389
2020-12-06 00:22:37,[Job] Tender Support | Company: ByrneLooby | Location: Dublin D  Ireland | #Dublin #Marine #Engineering #Jobs | More info at  https://t.co/ZuoRQvUdJ4,EngineersDay,"['Dublin', 'Marine', 'Engineering', 'Jobs']",16143
2020-12-06 00:22:30,@Blakekimbrell2 scores TD for Team Kentucky! #OMS #OHS #future #FBU #TeamKentucky https://t.co/AXY14M7iKS,OMSFootball20,"['OMS', 'OHS', 'future', 'FBU', 'TeamKentucky']",148
2020-12-06 00:22:23,[Job] Post-Doctoral Researcher | Company: University College Cork | Location: Cork C  Ireland | #Cork #Marine #Engineering #Jobs | More info at  https://t.co/XyVvdUi60H,EngineersDay,"['Cork', 'Marine', 'Engineering', 'Jobs']",16143
2020-12-06 00:22:19,"1,000 streams on my Jumpman Freestyle 4 years later but it's still good #audiomack @audiomack #music #love #hiphop #art #musician #rap #musica #singer #instagood #instagram #follow #artist #like #rock #dj #dance #s #guitar #photography #song #life #bhfyp #happy #nature https://t.co/Nc3RSt3FRu",flatline4real,"['audiomack', 'music', 'love', 'hiphop', 'art', 'musician', 'rap', 'musica', 'singer', 'instagood', 'instagram', 'follow', 'artist', 'like', 'rock', 'dj', 'dance', 's', 'guitar', 'photography', 'song', 'life', 'bhfyp', 'happy', 'nature']",3527
2020-12-06 00:22:01,Global medical technology has key role to play in post-pandemic world   READ MORE: https://t.co/ecDdsaLr3k  #Cure #DigitalHealth #Healthcare #Infographic #IoT #MedicalTechnology #Medicine #MedTech #Telemedicine #Wellness https://t.co/a3SLGXMHlO,IAM__Network,"['Cure', 'DigitalHealth', 'Healthcare', 'Infographic', 'IoT', 'MedicalTechnology', 'Medicine', 'MedTech', 'Telemedicine', 'Wellness']",17989
2020-12-06 00:22:01,"We should protect our #environment better, so we can still #enjoy such views in the #future. #SouthTyrol #Merano #AltoAdige #Nature #Alps https://t.co/OUltO6QXhw",semodu_ag,"['environment', 'enjoy', 'future', 'SouthTyrol', 'Merano', 'AltoAdige', 'Nature', 'Alps']",1720
2020-12-06 00:21:57,I will never stop learning from and collaborating with @timnitGebru. Her work is absolutely critical to the future of #AI.,tracyfrey,['AI'],1089
2020-12-06 00:21:57,[Job] Plant E&amp;I Engineer | Company: PM Group | Location: Cork C  Ireland | #Cork #Marine #Engineering #Jobs | More info at  https://t.co/qs1lZH9owr,EngineersDay,"['Cork', 'Marine', 'Engineering', 'Jobs']",16143
2020-12-06 00:21:53,[Job] PhD in Smart Sensing and IoT for Agriculture | Company: Tyndall National Institute | Location: Cork C  Ireland | #Cork #Marine #Engineering #Jobs | More info at  https://t.co/fPbRG8dscS,EngineersDay,"['Cork', 'Marine', 'Engineering', 'Jobs']",16143
2020-12-06 00:21:44,[Job] Ornithology Technical Specialist | Company: Gaia Talent | Location: Cork C  Ireland | #Cork #Marine #Engineering #Jobs | More info at  https://t.co/yxVZpLTj8I,EngineersDay,"['Cork', 'Marine', 'Engineering', 'Jobs']",16143
2020-12-06 00:21:28,#Laptop #Outputdevice #Electronicdevice #Technology #Netbook #Product #Computer #Multimedia #Personalcomputer #Laptopparthttps://iphoneshoppingonline.comiPhone Shopping Online LtdHow beautiful is that? https://t.co/TBb6jHl8UU,SubhashRatna1,"['Laptop', 'Outputdevice', 'Electronicdevice', 'Technology', 'Netbook', 'Product', 'Computer', 'Multimedia', 'Personalcomputer']",9
2020-12-06 00:21:27,[Job] Lectureship in Sustainability in Enterprise | Company: University College Cork | Location: Cork C  Ireland | #Cork #Marine #Engineering #Jobs | More info at  https://t.co/gXgdEqZc6S,EngineersDay,"['Cork', 'Marine', 'Engineering', 'Jobs']",16143
2020-12-06 00:21:24,[Job] Facilities Engineering Team Lead | Company: Johnson &amp; Johnson Family of Companies | Location: Cork C  Ireland | #Cork #Marine #Engineering #Jobs | More info at  https://t.co/CrzPBPQVqD,EngineersDay,"['Cork', 'Marine', 'Engineering', 'Jobs']",16143
2020-12-06 00:21:20,An already challenging healthcare environment makes electronic ADT notifications more critical than ever #healthcare #technology @healthcaredive                        https://t.co/v20KCBOJZP,SEHQC,"['healthcare', 'technology']",581
2020-12-06 00:21:19,Happy 420 West Coast! Have a great evening!  Stay lifted.. 🌱🌬💚 #WeAreGDC  #StonerFam  #Mmemberville  #digitalart #AI https://t.co/WnZfMENE3X,missyvapes,"['WeAreGDC', 'StonerFam', 'Mmemberville', 'digitalart', 'AI']",3428
2020-12-06 00:20:52,#Drone taxis 🚕 are a reality in #China! 🌇  mt @mvollmer1 @labordeolivier @FrRonconi #AI #SmartCities #5G #technology #automation #drones #IoT #UAV   @Nicochan33 @andi_staub @jblefevre60 @pierrepinna @Hadel @kashthefuturist @DeepLearn007 @alvinfoo @ahier https://t.co/cR0LfxcXyx,GlenGilmore,"['Drone', 'China', 'AI', 'SmartCities', '5G', 'technology', 'automation', 'drones', 'IoT', 'UAV']",295845
2020-12-06 00:20:33,#grateful for awesome colleagues helping me provide best possible care for our patients #team #Ateam https://t.co/sexUqFamYO,AANeurosurgeon,"['grateful', 'team', 'Ateam']",1744
2020-12-06 00:20:18,📲  streetgame .online   I wonder if you can download mods for the street game?  #streetgame .#online  #street #game #friends #play #games #city #AR #AI #technology #adventure #gamedev #development #innovation #tech #IoT #Domains #Startups #investing #cities #SEO   #AgeofOnline✌🏽 https://t.co/FwfFYo3o8z,MichalMazurekPL,"['streetgame', 'online', 'street', 'game', 'friends', 'play', 'games', 'city', 'AR', 'AI', 'technology', 'adventure', 'gamedev', 'development', 'innovation', 'tech', 'IoT', 'Domains', 'Startups', 'investing', 'cities', 'SEO', 'AgeofOnline']",155
2020-12-06 00:20:17,"Don't submit then quit. Apply for jobs like ""Senior Lead DevOps Engineer - Virtual"" at Lumen, then look for people you might know at the company. You might be able to reach out to HR directly. Ready to apply? Check out the link in our bio. #Engineering #Broomfield, CO",tmj_cob_eng1,"['Engineering', 'Broomfield']",225
2020-12-06 00:20:14,Hybrid Respirator Uses Repurposed Filters https://t.co/fXIcWA2tCn #IoT,davidgsIoT,['IoT'],3373
2020-12-06 00:20:14,"Dorner's food processing conveyors are designed to keep your products, customers and workers safe.  Image/video credits: @DornerConveyors   #conveyors #technology #design #engineering #automation  -----  Join the Wevolver team? We're hiring; visit our LinkedIn page to learn more. https://t.co/wppgiUcz9n",WevolverApp,"['conveyors', 'technology', 'design', 'engineering', 'automation']",15616
2020-12-06 00:20:02,What if what you see as nonsensical today just needs to evolve a bit in your paradigms?  - Rico Roho  Adventures with Ai - Age of Discovery.  #ageofdiscovery #ai #platformk #ricoroho  USA  Amazon Link &gt;&gt; https://t.co/AalCAcrkhO https://t.co/Tae8AOO4AP,RicoRoho,"['ageofdiscovery', 'ai', 'platformk', 'ricoroho']",2114
2020-12-06 00:19:56,"“ #lithium’s increasing strategic importance makes securing its supply critical both at home and abroad, creating an attractive entry point for investors.#EV #batteries  https://t.co/sPHwAxxLOu",CrowStu,"['lithium', 'EV', 'batteries']",1802
2020-12-06 00:19:39,YES YES YES #AI https://t.co/tn8s5sXnY5,MetroPulseUSA,['AI'],2562
2020-12-06 00:19:08,"Interested in a job in #DosPalos, CA? This could be a great fit: https://t.co/O5UiI0qcLw #Engineering",AssnJobBoards,"['DosPalos', 'Engineering']",143
2020-12-06 00:19:01,♥♛♦●❉♥ JUST FOR YOU ♥❉●♦♛♥ ♦ Echo Show 5 -- Smart display with Alexa ? video calling - Charcoal ● #Echo #Show #Display #Alexa #Gadgets #Technology ♦ $44.99 - $59.98 ♦ https://t.co/7nTr1bcJ59,RandiAthenas,"['Echo', 'Show', 'Display', 'Alexa', 'Gadgets', 'Technology']",25656
2020-12-06 00:18:35,We're having a Women in STEM webinar on Dec. 19th! Come learn about some of the experiences that our speakers have had in their fields. #WomenInSTEM #Robotics #Engineering https://t.co/zsvTkN4R1E,TheRoboSpartans,"['WomenInSTEM', 'Robotics', 'Engineering']",525
2020-12-06 00:18:29,Felt #guitar #ukulele #bass #electric plectrum https://t.co/y9xCUkddaX  https://t.co/iFFTzGovLB,ruby_redsky,"['guitar', 'ukulele', 'bass', 'electric']",19771
2020-12-06 00:18:24,Absolutely amazing.   $tsla #tesla #ev  150 Cadillac Dealers Accept Buyouts Rather Than Tool Up for Electric Models - TheStreet https://t.co/Tyh8CXFLRs,TeslaLisa,"['tesla', 'ev']",1564
2020-12-06 00:18:12,Today's @nowraracing #racingtips  R1 no1 @keagz88  R2 no4 @reith_christian  R3 no7 R4 no8 @keagz88  R5 no11 EW Special @nisbet_kayla &amp; @jasattardracing  R6 no9 @clairenutman  R7 no4 @reith_christian  R8 no12* @BlakeSpriggs  #Racing #RacingHQ #RacingLive 🏇🏇,AttungaRacing,"['racingtips', 'Racing', 'RacingHQ', 'RacingLive']",213
2020-12-06 00:18:03,PSA: Apple confirms outage affecting App Store Connect and other developer tools https://t.co/uEMZCKI7pr #Apple #Mac #Technology https://t.co/mtYpbxuaYH,lopezunwired,"['Apple', 'Mac', 'Technology']",1765
2020-12-06 00:18:02,iPhone 12 Pro vs. iPhone 12 Pro Max: Which should you buy this holiday season? https://t.co/hPQHU6qper #Apple #Mac #Technology https://t.co/cbvPrkqOfD,lopezunwired,"['Apple', 'Mac', 'Technology']",1765
2020-12-06 00:17:59,"What's your #RetailExecution platform? Get an inside look at why CPG industry leaders, @KraftHeinzCo and Relentless Trade, made strategic investments in #technology. https://t.co/wo2oA4Chp2",Repsly,"['RetailExecution', 'technology']",4462
2020-12-06 00:17:27,Virtual reality helps measure vulnerability to stress   READ MORE: https://t.co/Y2BmklMfbd  #AR #AugmentedReality #Billion #Experience #Experiences #Future #Game #Gaming #Headset #HTC~ https://t.co/QXeLhlgTaU,IAM__Network,"['AR', 'AugmentedReality', 'Billion', 'Experience', 'Experiences', 'Future', 'Game', 'Gaming', 'Headset', 'HTC']",17989
2020-12-06 00:17:15,Medical technology gives spinal surgeons 3-D x-ray vision   READ MORE: https://t.co/sf5LbmVDvu  #Cure #DigitalHealth #Healthcare #Infographic #IoT #MedicalTechnology #Medicine #MedTech #Telemedicine #Wellness~ https://t.co/gaDnHSuzIv,IAM__Network,"['Cure', 'DigitalHealth', 'Healthcare', 'Infographic', 'IoT', 'MedicalTechnology', 'Medicine', 'MedTech', 'Telemedicine', 'Wellness']",17989
2020-12-06 00:17:13,How the Internet of Things Enables Remote Workers   READ MORE: https://t.co/HEqpavs3L9  #BigData #ConnectedDevices #IndustrialIoT #Industry #Internet #InternetOfThings #IoT #ProductManagement #SmartDevices #Tech~ https://t.co/VzCR7NbdrX,IAM__Network,"['BigData', 'ConnectedDevices', 'IndustrialIoT', 'Industry', 'Internet', 'InternetOfThings', 'IoT', 'ProductManagement', 'SmartDevices', 'Tech']",17989
2020-12-06 00:17:12,Insurance Sector Transactions To Face Increased Scrutiny | New York Law Journal   READ MORE: https://t.co/DvgjB3gKU7  #Accidents #Claims #DisasterMitigation #Insurance #InsuranceTechnology #InsurTech #Points #RiskMitigation #Technology~ https://t.co/ollL01r1EL,IAM__Network,"['Accidents', 'Claims', 'DisasterMitigation', 'Insurance', 'InsuranceTechnology', 'InsurTech', 'Points', 'RiskMitigation', 'Technology']",17989
2020-12-06 00:17:09,Coding #Algorithms In R For Models Written In Stan by @PierreEJacob @Rbloggers  Learn more https://t.co/edeJP5qDjk  #AI #BigData #ArtificialIntelligence #ML #MI #Digital #DataScience #Analytics #DeepLearning #DL #Tech  Cc: @oriolvinyalsml @amuellerml @richardsocher https://t.co/A6DjnfdePH,Ronald_vanLoon,"['Algorithms', 'AI', 'BigData', 'ArtificialIntelligence', 'ML', 'MI', 'Digital', 'DataScience', 'Analytics', 'DeepLearning', 'DL', 'Tech']",236227
2020-12-06 00:17:04,Pioneer in Deep Learning Cybersecurity Deep Instinct Adds Board Advisors Mark Anderson and John Spiliotis as Growth Accelerates and Company Expands   READ MORE: https://t.co/pXqfYrVvaZ  #AI #ConnectedDevice #DeepLearning #MachineLanguage #MachineLearning #SmartDevice~ https://t.co/0tr0QQA6dI,IAM__Network,"['AI', 'ConnectedDevice', 'DeepLearning', 'MachineLanguage', 'MachineLearning', 'SmartDevice']",17989
2020-12-06 00:17:02,Accel’s Philippe Botteri: How Cloud Computing In Europe Is Coming Into Its Own   READ MORE: https://t.co/3H3qx6Gmcj  #AWS #Cloud #CloudComputing #Computers #Computing #DataScience #Future #Intranet #IoT #Microsoft~ https://t.co/SKc0XDzve3,IAM__Network,"['AWS', 'Cloud', 'CloudComputing', 'Computers', 'Computing', 'DataScience', 'Future', 'Intranet', 'IoT', 'Microsoft']",17989
2020-12-06 00:17:01,National monuments help local economies #wsismm #AI https://t.co/ZKdOkMlhub,WSISMM,"['wsismm', 'AI']",1119
2020-12-06 00:16:57,"Fully Autonomous Cars Are Moving Forward Fast, So Are Efforts To Secure Them   READ MORE: https://t.co/x3YMzazLkv  #AutonomousVehicles #Autopilot #Cars #Cities #Drones #Future #SelfDriving #SelfDrivingAirplanes #SelfDrivingCars #SelfDrivingTrucks~ https://t.co/eF4pc7yUpC",IAM__Network,"['AutonomousVehicles', 'Autopilot', 'Cars', 'Cities', 'Drones', 'Future', 'SelfDriving', 'SelfDrivingAirplanes', 'SelfDrivingCars', 'SelfDrivingTrucks']",17989
2020-12-06 00:16:54,"Pre-save my new single ""Bitcoin (feat. Fedarro)"" on Spotify: https://t.co/o713ebsrVu (powered by @distrokid)  #music #love #hiphop #art #musician #rap #musica #singer #instagood #instagram #follow #artist #like #rock #dj #dance #s #guitar #photography #song #life #bhfyp #happy",flatline4real,"['music', 'love', 'hiphop', 'art', 'musician', 'rap', 'musica', 'singer', 'instagood', 'instagram', 'follow', 'artist', 'like', 'rock', 'dj', 'dance', 's', 'guitar', 'photography', 'song', 'life', 'bhfyp', 'happy']",3527
2020-12-06 00:16:53,These are the best books to learn #Python #programming   1 https://t.co/JvbDILAOSp 2 https://t.co/pK3bYVWcHg 3 https://t.co/pEwfjip2ux 4 https://t.co/XDAOhtiyfD  #100DaysOfCode #CodeNewbies #WomenWhoCode #DEVCommunity #DataScience #MachineLearning #AI #ArtificialIntelligence https://t.co/vv8uCnXegZ,rasangarocks,"['Python', 'programming', '100DaysOfCode', 'CodeNewbies', 'WomenWhoCode', 'DEVCommunity', 'DataScience', 'MachineLearning', 'AI', 'ArtificialIntelligence']",50861
2020-12-06 00:16:47,The company has been telling the military its product could contribute to digital intelligence efforts that weave classified and unclassified data using machine learning and artificial intelligence. #ai #artificialintelligence #mac…https://t.co/9Z4zqbpnFW https://t.co/pKXwEsU69Y,laivf,"['ai', 'artificialintelligence', 'mac']",148
2020-12-06 00:16:38,Be Honest About #Treatment of your #mentalhealth  #mentalhealth #mentalhealthawareness #selfcare #selflove #love #anxiety #motivation #depression #health #bhfyp #psychology #mentalhealthmatters #mindfulness #life #wellness #loveyourself #fitness #inspiration #healing #happiness,MindsForever,"['Treatment', 'mentalhealth', 'mentalhealth', 'mentalhealthawareness', 'selfcare', 'selflove', 'love', 'anxiety', 'motivation', 'depression', 'health', 'bhfyp', 'psychology', 'mentalhealthmatters', 'mindfulness', 'life', 'wellness', 'loveyourself', 'fitness', 'inspiration', 'healing', 'happiness']",7
2020-12-06 00:16:34,Racing: Roll the good things Amungee &amp; Gigastar into big value War Deck third-up @nowraracing 2day .. &amp; you'll be laughing all the way to 🎅🤶🎅🤶 Bank!! #racing #salute 3 lens..  🏇,NeilEvansmail,"['racing', 'salute']",5465
2020-12-06 00:16:00,"New machine learning approach offers important insights into catalysis, a fundamental process that makes it possible to reduce emission of toxic exhaust gases or produce essential materials like fabric  #AI #MachineLearning #chemistry #catalysis #emissions https://t.co/SnMb6XQbO3",rzembo,"['AI', 'MachineLearning', 'chemistry', 'catalysis', 'emissions']",5373
2020-12-06 00:15:48,"Top story: @FrRonconi: 'This flying taxi uses #hydrogen fuel cell power! @UNILADTECH @Hana_ElSayyed   #AutonomousVehicles #Mobility #Innovation  @alvinfoo @chboursin @NevilleGaunt @JoannMoretti @PawlowskiMario @JeroenBa… https://t.co/oWyC9kXVB1, see more https://t.co/pZ0TsJiehG",almacardi,"['hydrogen', 'AutonomousVehicles', 'Mobility', 'Innovation']",2643
2020-12-06 00:15:39,✨Facebook’s Novi wallet and FastPay system maybe 7 times faster than Visa Payment Networks  🔭https://t.co/6PWNzps5MD - #Apps #Business #cryptocurrency #Curated #DigitalInformationWorld #Facebook #libra #money #news #Social-Media #Technology,ezefidelity911,"['Apps', 'Business', 'cryptocurrency', 'Curated', 'DigitalInformationWorld', 'Facebook', 'libra', 'money', 'news', 'Social', 'Technology']",1321
2020-12-06 00:15:38,After playing with #vscode all day I was able to find all the small errors in my config files. I was so reluctant to use it as I thought it was way over my head. @home_assistant #homeautomation #IoT,RasBe9244,"['vscode', 'homeautomation', 'IoT']",43
2020-12-06 00:15:32,"Join 9 people right now at ""Microsoft Office 2019 Gets Down To All-Time Low Price Of Just $39 As Part Of Cyber Week Sale"" #cheers #shopping #deals #bargains #sales #technology #redmondpie #microsoft #office #cyber #price #part #down #gets #week #sale https://t.co/U1ZeostQFg https://t.co/oqmYRYux5f",sales_cheers,"['cheers', 'shopping', 'deals', 'bargains', 'sales', 'technology', 'redmondpie', 'microsoft', 'office', 'cyber', 'price', 'part', 'down', 'gets', 'week', 'sale']",1142
2020-12-06 00:15:16,"If you're looking for work in SF, CA, check out this #Engineering job via the link in our bio: Engineer/Scientist I, QC at Thermo Fisher Scientific #scientist",tmj_sfo_eng,"['Engineering', 'scientist']",414
2020-12-06 00:15:11,"Today's most popular #IoT Story Fetal health classification — on cAInvas - All The Internet Of Things https://t.co/Xe70HLCpWR, see more https://t.co/m5nu4sudeQ",banksrich1,['IoT'],72
2020-12-06 00:15:03,USING BLOCKCHAIN TECHNOLOGY FOR E-LEARNING. V.A. Tolvatov &amp; others https://t.co/Auy7cYIwAt #blockchain #educación #education #elearning #Blearning #onlinelearning #remotelearning #TIC #tecnología #technology #innovation #P2P #platform #LMS #pedagogie #pedagogía #Edtech #EDreform https://t.co/DT87w4c7kY,eraser,"['blockchain', 'educación', 'education', 'elearning', 'Blearning', 'onlinelearning', 'remotelearning', 'TIC', 'tecnología', 'technology', 'innovation', 'P2P', 'platform', 'LMS', 'pedagogie', 'pedagogía', 'Edtech', 'EDreform']",25632
2020-12-06 00:15:02,"Amazing, a common sense approach to #artificialintelligence with a #mentalhealth application designed to help adults with traumatic childhood experience, or ACEs. I was fortunate to have right care at the right time. I hope this helps other #ACEs. #AI https://t.co/zlvfMS8i1G",TeachSaraD,"['artificialintelligence', 'mentalhealth', 'ACEs', 'AI']",375
2020-12-06 00:15:01,God has a purpose for you and He wants that purpose fulfilled. - @DrBillWinston   #purpose #plans #future #goals #vision,GoVictoryTV,"['purpose', 'plans', 'future', 'goals', 'vision']",9222
2020-12-06 00:15:00,"Subscribe to Our Blog For Great #CRE, #CREtech, #Office, #Retail, #Warehouse, #TenantTips #TenantRep #IoT #Drones #CAM #Leasing  https://t.co/Ou0I38OYHV https://t.co/b3yRPl2YKV",REoptimizer,"['CRE', 'CREtech', 'Office', 'Retail', 'Warehouse', 'TenantTips', 'TenantRep', 'IoT', 'Drones', 'CAM', 'Leasing']",4551
2020-12-06 00:15:00,"As always followers, we shall be posting our stats for the week that was in SA greyhound racing tomorrow afternoon.   Been an alright week so far with the best bets doing their jobs. But would love to cap it off with some value tonight at Gawler.   #stats #onlyatthedogs #racing. https://t.co/xCikquWeGY",TheDogsSA,"['stats', 'onlyatthedogs', 'racing']",2907
2020-12-06 00:14:33,The incredibly awesome @valuegraphics_ calls #Lately 'a game changer' for his business. See what it can do for you on our YouTube channel https://t.co/BYuVvyFfW4 #marketing #MarTech #AI,LatelyAI,"['Lately', 'marketing', 'MarTech', 'AI']",3841
2020-12-06 00:14:03,"Machine Shop Investment Opportunity in Spain - https://t.co/VElk5Hio1L #SME #Investment #CapitalRaising #Spain #Engineering,Procurement&amp;Construction https://t.co/OLNtCBcOfQ",SMERGERS,"['SME', 'Investment', 'CapitalRaising', 'Spain', 'Engineering']",1169
2020-12-06 00:14:00,"UnnFiko Liquid Glitter Case Comaptible with iPhone 11, Hard Back Colorful Bling Quicksand with iOS icon Apple APP Shine Phone Case (Gold Glitter, iPhone 11) by UnnFiko https://t.co/3Ogn6DAkB4    #electronics #technology #tech",hesheshopping,"['electronics', 'technology', 'tech']",3556
2020-12-06 00:14:00,#AI has cracked a problem that stumped biologists for 50 years https://t.co/ZWTCvfExeY via @RealNoraC   #ArtificialIntelligence #Alzheimers #dementia @VesperUK @jdjongumzidenga @MarcoAlbuja @jvicenteprieto @sherry_bath @emocionycambio @rrunsworth @CelestinoGutirr @Vox_Democracy https://t.co/TJ9Plwl9Bs,LEAD_Coalition,"['AI', 'ArtificialIntelligence', 'Alzheimers', 'dementia']",40009
2020-12-06 00:13:16,"XXXIII.  COMBRA.  The man must crush it, shaped till a stone Though they came heelow from the former cloud, The ever-while stars in its blood.  #ai #poem #its blood",NeuralPoet,"['ai', 'poem', 'its']",217
2020-12-06 00:13:00,Android apps with millions of downloads are vulnerable to serious attacks https://t.co/TkrSsgMNiU  #Technology  #CyberSecurity #Layer7DataSolutions #MSP #SECaas  from @dangoodin001,TechKimmi,"['Technology', 'CyberSecurity', 'Layer7DataSolutions', 'MSP', 'SECaas']",211
2020-12-06 00:12:58,Panelist spotlight: Erika Wagner! Head to https://t.co/yK8zlOoHy9 to register for our free virtual panels for highschool students to learn about the industry. This event is open to all!  #aerospace #aerospaceengineering #engineering #space https://t.co/S1Bq7yHgS2,wiapdx,"['aerospace', 'aerospaceengineering', 'engineering', 'space']",29
2020-12-06 00:12:39,2021 #AI Policies that organizations should lookout for:  ➡️https://t.co/ZXgDUz3McS   #fintech #ArtificialIntelligence #MachineLearning #CyberSecurity #DeepLearning #DEVCommunity #100DaysOfCode #ML #DL #IoT #CloudComputing #Serverless #Python #ReactJS #JavaScript #womenwhocode,Grepnetics,"['AI', 'fintech', 'ArtificialIntelligence', 'MachineLearning', 'CyberSecurity', 'DeepLearning', 'DEVCommunity', '100DaysOfCode', 'ML', 'DL', 'IoT', 'CloudComputing', 'Serverless', 'Python', 'ReactJS', 'JavaScript', 'womenwhocode']",1167
2020-12-06 00:12:24,"Do something your future self would be proud of.  #future #proud #memories @ San Juan, Trinidad and Tobago https://t.co/cMlzRoXRrk",is868andbeyond,"['future', 'proud', 'memories']",92
2020-12-06 00:12:20,Word(s) of the day: Artificial Intelligence. Check out our apparel!! #datascience #artificialintelligence #machinelearning #ai #ml #cloudcomputing #bigdata #bigdataanalytics #analytics #fintech #neuralnetworks #python #hadoop #deeplearning https://t.co/rH1u9EPZu2,AIApparelStore,"['datascience', 'artificialintelligence', 'machinelearning', 'ai', 'ml', 'cloudcomputing', 'bigdata', 'bigdataanalytics', 'analytics', 'fintech', 'neuralnetworks', 'python', 'hadoop', 'deeplearning']",382
2020-12-06 00:12:08,"If adopted at the drug discovery stage, AI solutions have the potential to kick-start the productivity of the entire R&amp;D process.  Source @DeloitteHealth Link &gt;&gt;&gt; https://t.co/UrlrtN0khR via @antgrasso #AI #Healthcare #HealthTech #MedTech https://t.co/C6pys5462u",GRAUSAIL,"['AI', 'Healthcare', 'HealthTech', 'MedTech']",2581
2020-12-06 00:12:01,"@Kyle_T_Davis FREE RIGHT NOW! 🔥 ""Dreaming Your Dream"" is #dystopian #sciencefiction that delves deep into the human condition, the rise of Artificial Intelligence, systems of control, and the symbolic messages in our dreams. Includes 50 illustrations. #free #scifi #AI https://t.co/3ugXLumzDk https://t.co/9GLuY87slg",StarwingDigital,"['dystopian', 'sciencefiction', 'free', 'scifi', 'AI']",1642
2020-12-06 00:12:01,A New #technology campaign! 'Mobile Dating App for Signing People' https://t.co/Vk4rtkI1w7,CrowdCBoost,['technology'],6612
